,x4,y4,z4
0,193.13564063410107,-8.004023779377947,-6.210937665512082
1,82.01280537565835,16.24578837819773,30.63546656840329
2,-2.1095674245207813e-15,1.1971073905719095e-17,-6.198937467520425e-17
3,-137.9041413888001,-3.2643755510904935,-14.444893203303518
4,-46.047865812358715,22.313743103347004,2.3713345417774883
5,35.354264768227,-17.075727086524612,0.544630286051083
6,-172.4021526519053,-11.684853445812221,-2.8053026372213745
7,-151.09056712353959,5.646126108605292,-16.238269101807347
8,101.20332818965801,-59.57613241283358,3.555432690798296
9,68.67068652243692,-33.8263454095562,-10.274710683833787
10,-203.3701994789356,6.8719826452062165,4.6995389956619755
11,72.12975383131342,-32.38102588232086,6.2033086193403
12,45.98691151468488,11.605531522305863,-6.323335536842959
13,73.06059688786432,41.97034915661999,33.6972385581146
14,-78.49323471763574,19.89139313220269,21.23016710663807
15,-62.35986523498364,-57.61570572871844,-10.031259441330361
16,-33.33877522852914,-25.876701644232583,3.6540769533848683
17,15.87318823290219,25.744908320435755,5.343956017488276
18,46.956152745981456,-11.146872897969676,9.187673691973657
19,97.39871081993586,-10.801082328982686,-27.83688445799852
20,-36.79788550949587,22.299824869961938,-12.899132667524993
21,-2.1095674245207813e-15,1.1971073905719095e-17,-6.198937467520425e-17
22,148.78103446865427,-14.444032445011889,-0.4019802560866054
23,96.04308586549993,7.420230705799201,-14.876436558879625
24,123.72983404896036,-43.642917435589254,-29.094855707713194
25,-180.16796854099556,8.0542061983601,-8.837631640476966
26,-176.98248706557783,-10.501524112880066,-0.847504500985245
27,-99.10121542384772,-1.6485188806176254,-10.166733545960806
28,-134.90756124269714,-0.9721218508822654,10.236049292635695
29,14.602918362307848,43.102594123369165,18.22903642691665
30,141.16222874717252,35.43252936432999,-17.261511904108836
31,205.6513190876804,0.3882843843826086,-4.110680042138783
32,188.42399924285684,13.549897096549287,2.4454405550436036
33,44.36052905544962,-23.737063387261514,-1.5509894932034027
34,113.71351280040476,-51.88001960635203,-3.083885691820718
35,31.94578852699092,15.705247443468718,-14.876924564111581
36,177.32581421471485,-14.404136946291821,22.890165264503867
37,-53.008870218742594,-9.306397404038947,0.36100744154892855
38,-136.0706908637061,-3.54763875010304,16.387128810713683
39,-210.47804565023594,-0.7379747380686614,-1.0781595866536196
40,175.63046405648302,1.727321491145169,-14.614819862650194
41,-172.25368635253022,1.9134180913319068,10.027343533082622
42,-21.561550830976277,2.802487529698872,1.6146174055788158
43,41.601020948110325,-20.725830670569717,-23.795793742207003
44,23.67034484308604,8.83301040641815,9.532894529724707
45,-41.097987239699286,-22.622301756893574,-17.777033472921183
46,180.77486485910933,23.1482423458333,-9.617921184922883
47,-164.8217653108113,0.7001910309797265,-1.6601045656122702
48,-112.16489438237662,-18.3360981584165,3.0703924927525192
49,64.74398946246254,26.483435817541164,-16.831263328764965
50,-148.2580230200758,-22.68170491575732,2.853834572468349
51,77.0001895356921,-4.29882671690933,19.861588196891176
52,-181.1000509513754,3.0383413170421973,7.576029329270055
53,166.76260730635803,-13.634432908092126,29.580205003903515
54,-199.5286295577508,0.02907816632153642,-5.370715968300471
55,87.65295242754972,31.895373286934124,-21.74217213486245
56,51.7960664302502,9.052828591132185,10.733916383862969
57,107.093920140601,25.832384459252395,-1.8373705289557203
58,159.61379299525686,-11.900393444235519,39.0371437770026
59,115.15365014800987,-24.779563679119825,-24.532614720364332
60,132.89092269802364,13.115782978063415,-24.5781381274867
61,-88.41217517667242,-19.230214554615976,-17.325186279192494
62,-3.4189005845691356,-4.790340166219145,4.178694896016729
63,104.4036555180928,-23.203656072015225,-11.625894883762019
64,-176.2124153800117,-0.23002731833464393,1.0618025477330204
65,57.622235671921395,-33.27685383021145,12.282220696790027
66,-62.6555851911091,-8.196209090828122,-4.992366648213554
67,160.79801139930464,-3.942651019982056,-3.3210381007363408
68,-129.1372772575832,24.282865565886393,2.9216084312074835
69,-66.99989558802918,5.727463577586147,-19.958627033675068
70,-69.09644136050008,8.301290026595142,12.504857977640365
71,-180.23452248433978,2.3803063067367005,-14.686519146066534
72,-2.1095674245207813e-15,1.1971073905719095e-17,-6.198937467520425e-17
73,150.88111950092684,20.750279697452466,1.29385578293619
74,-114.80822026069566,-19.316748459248124,-15.147509095705518
75,-93.02920346650865,27.558879178658078,-49.63548715209959
76,-160.6422023464421,5.497440755822389,5.1091547378545625
77,-13.399962258857792,-24.1395057615058,-11.348361905232549
78,-23.2078825628755,8.31036892326669,9.446323572342749
79,-185.62009357378,3.5574892943278216,-6.754169166866946
80,32.364514356639745,41.17503889567944,-3.56536207404564
81,3.4504209253818012,75.3466541727985,45.18449597760372
82,173.53892163736873,-9.1047102846931,17.801760995635906
83,13.904406114485782,-38.11625891822572,2.3789507857085934
84,-154.25126158220885,-2.3887965269911575,-5.008494653756168
85,-52.7108830850083,7.567689021793782,-28.111257053465742
86,125.08225939293028,-29.714700314041703,3.736892522346438
87,26.440765486666137,24.20289688739362,-30.75250603940341
88,51.200879432914675,-44.04677615528499,-24.249314854285974
89,91.90466452042641,5.318608294453432,-28.29828721833416
90,33.22941633082085,11.751124531491195,-26.851135848042293
91,128.91577872743215,-12.832808381809905,6.453334562942705
92,-87.41185862083236,-0.5203090110295266,-5.805408180020332
93,-188.84108112705866,3.5879223159404074,12.369831507644994
94,-120.69413508952914,15.210379096430236,4.334208495591704
95,-2.1095674245207813e-15,1.1971073905719095e-17,-6.198937467520425e-17
96,47.42962967442183,-24.008781848826718,51.89594082759852
97,128.2402754506747,36.71231446517342,-0.058212340028001026
98,13.425895379463299,-69.89687612337762,3.667248676251233
99,-75.81855347426347,14.241283154619607,9.054717186236932
100,90.35878501872759,-5.4601195253827015,-19.663219777336206
101,94.31090906048634,26.578756992010216,39.6299539986553
102,-72.86278849082927,-26.004884705367395,9.945494229362765
103,161.2633220365583,24.393328913959046,-7.24608326690434
104,-17.983569953065885,-17.076856251555938,28.99292535074835
105,135.2874522907443,-19.423227281880582,20.145994039102813
106,167.0128352235898,-7.9521627119759986,-11.97819366917445
107,161.4479841544958,7.334795660183771,-11.543051421656706
108,88.52022352764952,1.9431921339704201,7.273698689849504
109,-1.0832402769395515,-32.98018671346591,-31.404756681490888
110,-148.82591030072237,-3.838831814056977,16.335225877111743
111,40.60825253123596,23.27705400187396,3.205302021130582
112,122.65998568718506,-19.192183317746608,-8.141847786833537
113,4.392696487384773,50.144703517129976,-19.71030506582091
114,43.818426239632544,1.3918221228464154,-2.348710860824605
115,-203.4617505518297,-0.7699082045857037,-5.7364263311743295
116,-186.16284891992802,-5.567111418764419,-18.8062881402308
117,67.45887568366413,27.970742219825283,3.8519994498417636
118,-152.77081097552997,-27.967923497443373,14.333311207535047
119,-46.270339212036745,-4.783387368361706,37.24213550879924
120,-9.268298437938812,-49.90116139526799,16.615491244401348
121,-88.0313423763333,1.8237879007348008,2.5294501090934975
122,-13.177797683686585,15.544532082959782,11.324958869156795
123,-50.89575981768863,-29.646890871426702,23.878836412939002
124,119.37801047673892,-21.638044787225635,-4.662562912972333
125,-135.36709732966804,15.032942851425117,7.862198313830023
126,-142.2055298370663,0.2904205148248839,-2.5810048085676627
127,1.5262887460767802,18.194602219408633,3.56193057705015
128,-137.00980361985947,-0.20170371786246752,14.760354674804418
129,-98.97873385383224,27.156617897225992,10.988864550875634
130,30.810557655387964,33.43274056740944,-6.562856338786031
131,11.965880359424009,27.61588067676735,-0.5230949346078584
132,-78.22071365456583,4.239353951724259,-18.03979000658246
133,177.3168926333717,4.537241286403265,-0.07025283465084865
134,51.87892369042724,-48.26924060970286,35.165833123286816
135,-199.4246821399367,-5.676330943255305,1.032568027127995
136,56.35988208825435,0.5513118668152761,-51.43379964401953
137,-2.1095674245207813e-15,1.1971073905719095e-17,-6.198937467520425e-17
138,-35.61298462983624,-52.69595062867321,13.498361865569773
139,208.19608174797514,-8.894440200135929,-3.156814833297183
140,-37.10811163475498,41.09938484137396,19.363973124876036
141,21.687140421990712,-13.44703942680761,23.359419628028963
142,-96.68667134428978,8.289912125191323,10.500968982961407
143,-114.82034422815863,6.416019236816379,-20.82662204251699
144,-195.55704814554815,4.829784985399662,6.352915566280096
145,187.02222969753277,-5.541704116200382,0.12779728207447388
146,79.22937633389073,8.020862770576585,-27.40120810930304
147,148.42267555273312,3.605769204954614,12.048605335000003
148,-123.37512642171389,4.80624963240706,-3.4880817202349887
149,87.6893958306006,-17.494444404590705,20.566342387161548
150,153.4708274063339,-21.433552555292252,20.51728455271187
151,-2.1095674245207813e-15,1.1971073905719095e-17,-6.198937467520425e-17
152,-2.1095674245207813e-15,1.1971073905719095e-17,-6.198937467520425e-17
153,79.49361027028215,37.41286981236267,47.172399527043765
154,-131.2320537006407,-0.4116097392033949,-18.793488148897353
155,-163.62504131946883,-2.8407581761261276,15.748315209744229
156,138.56028471836115,10.994810035948532,-0.9123733892669846
157,-2.1095674245207813e-15,1.1971073905719095e-17,-6.198937467520425e-17
158,-47.550896485494135,17.602200146669052,-2.5229394947746697
159,37.21339633985837,17.50664223608767,-6.58891635271618
160,-186.18523972453707,4.292743298204632,-15.004697053027348
161,115.55770503101478,64.24134710579577,-19.376988591229935
162,-5.684619733287564,22.71514071511422,14.469467920976816
163,-81.99366622533263,1.494568180321314,9.194594483683131
164,169.03053509076275,23.794685637327355,11.468642484733705
165,-124.6261292527316,4.523384715109051,9.77184095876741
166,96.43780927016256,-8.977840383387017,-40.910974465672304
167,132.84262392885472,30.703034293397288,-11.532519929864192
