158	1.7349	158	1.807143	152	2.104431	158	1.919246	160	29.62928603	1.948565	153	2.382438	159	1.697024
160	1.571429	153	1.857143	143	2.202283	155	2.004317	159	32.67769169	2.046158	140	2.594983	157	2.004317
114	2.347126	110	2.293674	69	2.823862	92	2.558898	88	51.83920131	2.659603	73	3.202666	95	2.665647
15	3.631403	10	4.021292	5	3.84737	13	3.919378	11	92.34698467	3.956437	4	4.376292	13	3.960279
98	2.417844	62	2.773509	59	2.923781	68	2.777043	61	58.94165258	2.886984	58	3.368942	58	3.046989
81	2.573787	86	2.484109	95	2.649059	97	2.503441	92	50.2150592	2.607607	111	2.896062	113	2.511196
7	3.867186	16	3.968431	40	3.247206	21	3.709445	18	85.94343677	3.751431	21	3.976111	20	3.816621
12	3.714068	5	4.181584	3	3.87753	6	4.083611	4	94.5200041	4.026005	12	4.250803	7	4.087098
80.5	2.673273325	80.5	2.722885131	80.5	2.8303188	80.5	2.815409163	80.5	58.27863419	2.865757838	80.5	3.236304656	80.5	2.901069925
159	1.6875	146	1.952865	139	2.214416	117	2.332091	158	33.22278947	2.063609	158	2.165472	156	2.006542
14	3.663064	14	3.984249	1	3.994913	2	4.130972	3	94.9285385	4.039084	1	4.410293	9	4.051289
82	2.5625	83	2.496995	83	2.733894	98	2.502329	76	54.65936621	2.749889	57	3.415745	87	2.748422
100	2.412879	95	2.430736	60	2.917749	106	2.459957	91	50.64789514	2.621464	95	3.037879	124	2.401515
121	2.3	100	2.38868	104	2.562778	102	2.483444	100	49.24593402	2.576581	107	2.923681	79	2.785
42	2.937588	64	2.762986	41	3.233723	55	2.881315	52	63.5327371	3.033965	65	3.313491	59	3.015289
63	2.669956	68	2.72488	55	3.024256	58	2.857267	59	60.43575961	2.934817	68	3.285448	60	3.012881
61	2.684211	98	2.408433	114	2.50145	130	2.267881	112	47.64762401	2.525412	125	2.751119	110	2.517881
69	2.631579	97	2.421053	66	2.842105	65	2.801754	72	56.49216416	2.808565	72	3.210526	70	2.894737
112	2.349962	92	2.440539	134	2.309091	85	2.641731	103	49.18508648	2.574633	78	3.176941	109	2.536468
117	2.318927	129	2.152436	106	2.535217	139	2.210882	131	42.43010342	2.358376	127	2.742127	148	2.131688
102	2.406162	50	2.926983	61	2.881091	46	3.090163	56	62.02794739	2.98579	51	3.510178	51	3.111438
73	2.622014	89	2.460946	113	2.51339	77	2.709827	80	53.30585198	2.706557	80	3.173628	88	2.747244
135	2.136382	150	1.908333	160	1.803902	115	2.346263	149	36.51414799	2.16898	146	2.486475	130	2.346263
80.5	2.673273325	80.5	2.722885131	80.5	2.8303188	80.5	2.815409163	80.5	58.27863419	2.865757838	80.5	3.236304656	80.5	2.901069925
126	2.238095	148	1.928571	135	2.304762	157	1.928571	151	35.86996993	2.148357	156	2.333333	151	2.104762
18	3.60393	21	3.750496	30	3.381662	14	3.89804	20	85.17141015	3.726715	22	3.960503	21	3.809804
16	3.629262	9	4.021835	20	3.514933	11	3.966859	13	90.62697958	3.901372	13	4.24183	5	4.096271
32	3.274026	34	3.209678	38	3.271893	43	3.125072	34	72.37812062	3.317145	31	3.797014	44	3.203612
31	3.285924	20	3.753218	18	3.535715	27	3.594975	26	81.37412368	3.605147	27	3.840015	27	3.648469
51	2.779167	56	2.886806	45	3.207318	37	3.227109	50	65.04105647	3.082253	71	3.227109	49	3.1362
90	2.459686	76	2.57248	63	2.872728	87	2.596936	95	49.83835419	2.595547	142	2.565542	118	2.471378
108	2.369953	132	2.116204	127	2.366204	100	2.493663	120	44.61671046	2.428379	133	2.686857	114	2.508333
123	2.272727	138	2.066116	64	2.866116	127	2.281405	115	46.41211903	2.485858	103	2.949395	125	2.377966
75	2.612357	72	2.666667	46	3.194444	56	2.866024	58	60.64763276	2.9416	81	3.17097	53	3.084774
72	2.625	113	2.25	116	2.494978	138	2.213542	107	48.63736489	2.557098	120	2.804502	68	2.927827
70	2.627541	84	2.494408	76	2.777327	79	2.704966	73	55.96424613	2.791664	83	3.155408	67	2.95836
143	2.029672	139	2.041667	137	2.270412	143	2.202441	146	37.39434455	2.197159	147	2.462494	147	2.146886
37	3.051648	55	2.892454	50	3.147619	53	3.004762	45	67.18333977	3.150837	45	3.622711	48	3.147619
30	3.286673	26	3.4646	10	3.746009	20	3.715632	22	83.72253271	3.68033	16	4.13362	24	3.703427
1	4.092256	1	4.374447	4	3.858998	1	4.31065	1	100	4.201444	3	4.392114	2	4.239401
113	2.347337	60	2.791781	118	2.454545	135	2.249587	90	51.05886594	2.634621	85	3.150413	72	2.849587
4	3.918058	17	3.95873	19	3.530159	9	4.007843	8	93.45342289	3.991859	2	4.407843	3	4.176078
103	2.405002	105	2.357383	77	2.770082	108	2.441572	87	51.90673334	2.661765	101	2.980595	65	2.974905
138	2.13028	96	2.421383	122	2.38747	113	2.391247	117	45.2318079	2.448071	124	2.761177	103	2.604862
48	2.801656	69	2.721777	80	2.751355	70	2.750736	62	58.77500903	2.881649	75	3.189954	55	3.070736
77	2.6	58	2.817778	73	2.791889	63	2.817778	67	57.00246514	2.824902	74	3.194389	89	2.724389
137	2.133929	152	1.8625	154	2.0875	146	2.167262	155	33.95786401	2.087142	159	2.081548	145	2.167262
17	3.620888	19	3.83987	6	3.82952	18	3.800271	17	88.43934175	3.831336	20	4.063369	19	3.834502
28	3.322037	44	3.098638	39	3.262154	40	3.147851	36	72.2053236	3.311613	30	3.798684	43	3.206675
80.5	2.673273325	80.5	2.722885131	80.5	2.8303188	80.5	2.815409163	80.5	58.27863419	2.865757838	80.5	3.236304656	80.5	2.901069925
8	3.815046	11	4.003472	16	3.562732	15	3.887269	10	92.74402426	3.969148	8	4.279861	1	4.323166
101	2.412106	99	2.402761	149	2.162106	119	2.307692	133	42.22241588	2.351727	143	2.538461	132	2.307692
19	3.589643	12	3.99688	17	3.545295	17	3.838338	16	88.8497503	3.844475	14	4.152037	12	3.999365
148	1.95554	136	2.091861	153	2.098679	151	2.074762	150	36.29306026	2.161902	135	2.672265	153	2.06746
11	3.772005	8	4.032786	13	3.672469	7	4.04983	9	93.30342808	3.987057	5	4.329937	4	4.107993
95	2.423617	102	2.382213	124	2.375546	132	2.25668	119	45.0679131	2.442824	105	2.945344	139	2.25668
92	2.452214	90	2.44289	109	2.533799	95	2.506604	106	48.8950611	2.565348	115	2.87094	106	2.57094
93	2.447016	160	1.555556	132	2.322016	152	2.072016	145	37.50988616	2.200858	160	2.03689	91	2.697016
141	2.076923	155	1.818935	87	2.705325	142	2.205325	127	43.76740621	2.401189	131	2.705325	73	2.805326
144	2.007955	159	1.77974	108	2.534091	126	2.284091	129	43.32747972	2.387105	116	2.856331	80	2.784091
151	1.910268	151	1.875	62	2.875	133	2.25	136	41.15777131	2.317643	126	2.75	149	2.125
47	2.839182	38	3.172495	35	3.303071	48	3.055823	42	68.86145752	3.204561	42	3.662264	45	3.175104
132	2.157708	122	2.19619	130	2.332191	136	2.248857	125	44.18684194	2.414617	88	3.111029	122	2.415524
84	2.553678	137	2.089314	148	2.167913	137	2.235694	132	42.42810432	2.358312	137	2.646677	121	2.439111
9	3.814775	15	3.969004	8	3.768129	12	3.931662	12	91.21093482	3.920067	15	4.139137	15	3.918231
125	2.238815	88	2.473403	93	2.662292	75	2.722923	93	50.09982995	2.603918	118	2.833523	93	2.677468
39	2.978555	46	3.01282	58	2.929487	45	3.096154	49	65.72315493	3.10409	47	3.593939	61	3.01282
142	2.031682	147	1.944633	157	2.005479	145	2.186149	153	34.74497758	2.112341	149	2.439257	154	2.054122
27	3.354866	30	3.270945	43	3.22188	38	3.213207	31	75.55228203	3.418764	32	3.785941	26	3.670508
62	2.672778	54	2.895	42	3.228333	44	3.1	46	67.15910071	3.150061	41	3.669556	39	3.3
40	2.964512	52	2.905174	44	3.211983	42	3.128073	44	67.98710207	3.176569	52	3.497141	38	3.319387
26	3.357716	29	3.293335	28	3.423977	26	3.595856	29	78.41502147	3.510413	33	3.756367	28	3.623034
71	2.625	63	2.766704	79	2.756771	62	2.838132	64	57.87141677	2.852721	60	3.355769	85	2.766704
153	1.839437	140	2.0335	131	2.324812	159	1.908431	147	36.74188897	2.176271	129	2.719949	144	2.191533
54	2.769231	37	3.185584	72	2.792351	25	3.605164	40	69.50032548	3.225014	37	3.696966	37	3.353416
29	3.316621	28	3.328609	75	2.783154	34	3.389333	37	72.08609615	3.307796	48	3.591467	32	3.500444
23	3.472044	18	3.852904	21	3.512059	24	3.655042	19	85.5598911	3.739152	17	4.126595	18	3.854946
99	2.415685	107	2.324362	107	2.534271	94	2.536251	113	47.43684412	2.518664	121	2.79256	116	2.480695
88	2.491395	70	2.718464	119	2.443329	93	2.545078	84	52.72536393	2.687973	76	3.183243	84	2.77235
3	3.99399	2	4.24824	14	3.591916	4	4.088451	5	94.50891535	4.02565	10	4.254069	10	4.049101
