99.0	2.333617	141.0	2.0036110000000003	134.0	2.332182	139.0	2.1625919999999996	135.0	41.5019068639103	2.297272	119.0	2.795259	146.0	2.095155
101.0	2.333333	92.0	2.482869	139.0	2.25873	149.0	2.0026349999999997	138.0	40.8220197433436	2.27602	141.0	2.585969	147.0	2.001506
86.0	2.426877	99.0	2.426877	70.0	2.841767	91.0	2.646856	78.0	56.728217586912606	2.773218	45.0	3.5780279999999998	88.0	2.6450400000000003
15.0	3.614768	17.0	3.8370319999999998	15.0	3.5920099999999997	17.0	3.74139	17.0	88.886955169743	3.7784400000000002	13.0	4.096845	18.0	3.812957
83.0	2.447484	52.0	2.943176	32.0	3.33106	51.0	2.952439	49.0	65.477877275448	3.046716	72.0	3.266585	38.0	3.302219
116.0	2.2676279999999998	110.0	2.37602	96.0	2.6538459999999997	115.0	2.4038459999999997	100.0	50.04678782767879	2.5643689999999997	92.0	3.070513	99.0	2.570513
16.0	3.596397	18.0	3.827374	28.0	3.3970300000000004	16.0	3.748992	18.0	87.2253074640102	3.7265	17.0	4.048654	19.0	3.787924
9.0	3.7703160000000002	11.0	4.054348	7.0	3.7118580000000003	3.0	4.1	11.0	92.4684873983185	3.890392	31.0	3.785771	11.0	3.967589
147.0	1.917234	101.0	2.417233	120.0	2.428571	143.0	2.142857	116.0	47.38344872198049	2.481118	74.0	3.226531	80.0	2.7505669999999998
155.0	1.6650790000000002	153.0	1.6790479999999999	155.0	1.5714290000000002	155.0	1.4285709999999998	155.0	19.5136433305511	1.60996	155.0	1.6650790000000002	154.0	1.6650790000000002
7.0	3.846733	8.0	4.116557	6.0	3.732367	8.0	3.9837190000000002	7.0	95.34357941437959	3.980262	9.0	4.197801	8.0	4.0493760000000005
70.0	2.594445	83.0	2.569444	119.0	2.436111	58.0	2.902778	67.0	59.2689645861733	2.852637	36.0	3.736111	65.0	2.8722220000000003
132.0	2.118603	107.0	2.4	133.0	2.333333	126.0	2.276698	134.0	42.31187214334321	2.32259	137.0	2.666667	142.0	2.1333330000000004
78.0	2.6550424064516127	78.0	2.764747058064516	78.0	2.824047329032258	78.0	2.818341393548387	78.0	59.78621262537499	2.8688052064516127	78.0	3.2580189870967744	78.0	2.877375541935484
41.0	2.973999	36.0	3.204668	34.0	3.251317	42.0	3.095374	36.0	70.6840748310919	3.209452	47.0	3.560814	48.0	3.155823
60.0	2.666667	43.0	3.083333	72.0	2.833333	53.0	2.9430560000000003	48.0	65.6907818861845	3.053371	60.0	3.416667	34.0	3.416667
