137.0	2.163453	158.0	1.8189509999999998	156.0	1.986686	152.0	2.119709	158.0	34.2594114061479	2.069573	149.0	2.482138	159.0	1.8477759999999999
114.0	2.368421	140.0	2.105263	84.0	2.7894740000000002	128.0	2.311173	112.0	49.423075013541094	2.54298	96.0	3.023951	103.0	2.58895
80.5	2.72586955	80.5	2.766284775	80.5	2.8643239874999997	80.5	2.85384496875	80.5	60.675511766079445	2.8942791624999997	80.5	3.2530747937499997	80.5	2.89916175
25.0	3.4197900000000003	21.0	3.703943	43.0	3.200965	31.0	3.4970730000000003	27.0	81.3296549020286	3.5390980000000005	32.0	3.915654	24.0	3.574286
85.0	2.546248	63.0	2.8311580000000003	64.0	2.9574279999999997	62.0	2.930554	60.0	63.6286296241844	2.986475	55.0	3.492036	53.0	3.1503349999999997
75.0	2.625	107.0	2.375	90.0	2.75	79.0	2.75	92.0	53.57886317766621	2.672723	98.0	3.0	114.0	2.5
9.0	3.853854	12.0	3.9999599999999997	18.0	3.518525	17.0	3.7482089999999997	16.0	90.031752254897	3.810776	26.0	4.002407	16.0	3.814925
23.0	3.531243	25.0	3.63611	40.0	3.26111	26.0	3.558489	22.0	84.8366887327702	3.6485870000000005	23.0	4.03734	10.0	3.934276
82.0	2.571429	68.0	2.714286	113.0	2.571429	149.0	2.142857	125.0	46.392821485575	2.4483759999999997	143.0	2.571429	148.0	2.142857
77.0	2.6	104.0	2.4	111.0	2.6	106.0	2.51	107.0	50.1519386876866	2.5657349999999997	126.0	2.76	112.0	2.51
11.0	3.8014930000000002	8.0	4.098801	2.0	3.797858	4.0	4.111112	3.0	97.5232728685582	4.0446599999999995	2.0	4.390126	4.0	4.112492
73.0	2.643939	109.0	2.351515	99.0	2.689394	123.0	2.351515	109.0	49.994570758393	2.560822	115.0	2.851515	123.0	2.451515
88.0	2.5	111.0	2.348214	105.0	2.633929	94.0	2.633929	98.0	52.4762626830447	2.6383	71.0	3.205357	115.0	2.491071
138.0	2.090909	138.0	2.114545	80.0	2.818182	93.0	2.636364	108.0	50.0752246248618	2.56334	75.0	3.18	122.0	2.454545
64.0	2.75	53.0	2.9375	37.0	3.3125	55.0	3.0	47.0	69.09553959774921	3.157151	24.0	4.037054	76.0	2.875
30.0	3.29	49.0	3.04	58.0	3.04	51.0	3.04	52.0	66.7241301442064	3.083116	119.0	2.8	42.0	3.29
45.0	3.001736	65.0	2.7408669999999997	63.0	2.958333	64.0	2.915029	66.0	61.210006588761104	2.910966	72.0	3.1943900000000003	99.0	2.642302
105.0	2.4087959999999997	84.0	2.554351	87.0	2.7795259999999997	81.0	2.7328669999999997	81.0	55.9778192257934	2.747618	59.0	3.443667	107.0	2.5510490000000003
87.0	2.500757	86.0	2.554074	91.0	2.744159	116.0	2.4623169999999996	99.0	52.4720346010853	2.638168	93.0	3.047282	113.0	2.5067619999999997
108.0	2.397991	133.0	2.171007	135.0	2.34652	88.0	2.67849	121.0	47.4300468644448	2.4807580000000002	141.0	2.596118	94.0	2.67849
94.0	2.481013	54.0	2.927419	81.0	2.80475	50.0	3.050503	65.0	62.2665466147638	2.9439509999999998	61.0	3.387455	62.0	3.027022
80.5	2.72586955	80.5	2.766284775	80.5	2.8643239874999997	80.5	2.85384496875	80.5	60.675511766079445	2.8942791624999997	80.5	3.2530747937499997	80.5	2.89916175
140.0	2.090909	132.0	2.182645	131.0	2.382645	111.0	2.482645	143.0	41.3240558965247	2.29013	158.0	2.282645	140.0	2.282645
112.0	2.384615	125.0	2.233136	129.0	2.417752	99.0	2.5771919999999997	120.0	47.8149624773742	2.492775	103.0	2.9408279999999998	127.0	2.3953740000000003
95.0	2.470238	93.0	2.497619	149.0	2.160714	130.0	2.307936	134.0	43.59190937298511	2.360932	150.0	2.4746029999999997	137.0	2.307936
20.0	3.608017	10.0	4.054256	23.0	3.464442	10.0	3.940668	12.0	91.4642392351272	3.8554980000000003	11.0	4.177313	8.0	3.968199
7.0	3.9190629999999995	11.0	4.043594000000001	15.0	3.5770440000000003	16.0	3.7514	14.0	91.0949547130782	3.8439690000000004	21.0	4.058712	18.0	3.786981
39.0	3.172736	41.0	3.172441	53.0	3.12169	44.0	3.194292	42.0	72.25490978009809	3.255786	44.0	3.5911459999999997	40.0	3.302573
38.0	3.2051380000000003	23.0	3.6692720000000003	22.0	3.503218	35.0	3.460197	28.0	81.0850987977833	3.5314629999999996	36.0	3.8668150000000003	29.0	3.5032589999999995
120.0	2.33324	101.0	2.40873	75.0	2.87072	95.0	2.623745	79.0	56.4378793862747	2.761981	64.0	3.3132099999999998	67.0	2.972635
156.0	1.857143	154.0	1.8537419999999998	147.0	2.195748	104.0	2.520408	142.0	41.5318084691685	2.2966159999999998	120.0	2.795748	111.0	2.520408
158.0	1.7774299999999998	156.0	1.834573	160.0	1.7049509999999999	158.0	1.837745	159.0	28.150601716921603	1.878857	159.0	2.037745	151.0	2.104412
160.0	1.5	157.0	1.833333	148.0	2.166667	146.0	2.166667	157.0	34.502077685881	2.0771490000000004	142.0	2.583333	147.0	2.166667
79.0	2.587416	98.0	2.4423619999999997	95.0	2.717677	91.0	2.640476	97.0	52.5190880283461	2.639637	111.0	2.8738099999999998	108.0	2.54872
81.0	2.579085	117.0	2.3	119.0	2.511111	134.0	2.260294	128.0	44.911711562811206	2.402136	154.0	2.371569	128.0	2.371569
110.0	2.389128	99.0	2.432331	106.0	2.632331	69.0	2.861821	87.0	54.4756009241562	2.700719	95.0	3.038596	82.0	2.82807
136.0	2.1709389999999997	155.0	1.8421049999999999	123.0	2.473684	154.0	2.0841279999999998	152.0	37.787970017774	2.179734	152.0	2.448222	156.0	1.988851
53.0	2.8778759999999997	59.0	2.871428	60.0	3.0142860000000002	63.0	2.923077	58.0	64.0803297135186	3.000577	65.0	3.307692	65.0	3.0
33.0	3.238095	36.0	3.28524	13.0	3.5862809999999996	29.0	3.514164	32.0	79.8343873108854	3.4924160000000004	39.0	3.7341559999999996	25.0	3.558245
2.0	4.098098	1.0	4.323295	4.0	3.744272	3.0	4.122776	1.0	100.0	4.121983	4.0	4.360812999999999	1.0	4.167922
134.0	2.2	150.0	2.0	158.0	1.8	140.0	2.213333	154.0	36.831302412601204	2.149867	132.0	2.742111	155.0	2.0
13.0	3.7899879999999997	17.0	3.816178	9.0	3.649512	18.0	3.741392	17.0	89.1266864681838	3.78252	3.0	4.385104	36.0	3.356776
80.0	2.584387	73.0	2.610672	71.0	2.9288540000000003	65.0	2.91166	69.0	59.5951675585677	2.8605509999999996	76.0	3.178105	72.0	2.91166
66.0	2.714286	87.0	2.540816	117.0	2.540816	102.0	2.540816	96.0	52.8334395158462	2.649451	94.0	3.040816	109.0	2.540816
92.0	2.4872810000000003	94.0	2.497314	83.0	2.791451	97.0	2.612717	86.0	54.804462420199	2.710986	77.0	3.177934	95.0	2.67279
57.0	2.8524130000000003	60.0	2.86127	77.0	2.8666669999999996	58.0	2.990973	62.0	62.9699457043808	2.965911	99.0	2.9921029999999997	43.0	3.232103
153.0	1.898889	159.0	1.676667	157.0	1.9	136.0	2.232222	156.0	34.7457048933322	2.084755	122.0	2.787778	153.0	2.01
19.0	3.6274699999999998	20.0	3.7738059999999995	21.0	3.505149	12.0	3.830432	18.0	87.08042292350729	3.718636	17.0	4.074288	26.0	3.544628
26.0	3.3952379999999995	35.0	3.3380949999999996	34.0	3.3380949999999996	39.0	3.266667	39.0	75.1419850780738	3.3459199999999996	49.0	3.5523809999999996	47.0	3.1952380000000002
102.0	2.420833	134.0	2.166667	121.0	2.5	96.0	2.620833	104.0	51.0452811562395	2.593625	78.0	3.166667	97.0	2.666667
8.0	3.892006	28.0	3.518235	20.0	3.517647	19.0	3.7224739999999996	24.0	84.01823456437779	3.623035	38.0	3.799397	39.0	3.306622
106.0	2.4	95.0	2.47	94.0	2.72	139.0	2.22	111.0	49.487873572662004	2.545003	101.0	2.97	118.0	2.47
18.0	3.647901	13.0	3.9827739999999996	7.0	3.6821129999999997	15.0	3.7546440000000003	13.0	91.201809875326	3.8473050000000004	13.0	4.174037	12.0	3.886686
148.0	2.0	142.0	2.083333	112.0	2.583333	135.0	2.25	150.0	38.529966370733	2.202899	157.0	2.308838	157.0	1.916667
5.0	3.938881	6.0	4.158261	12.0	3.629658	5.0	4.028607	4.0	96.56199281033881	4.0146489999999995	7.0	4.328614	5.0	4.084338
131.0	2.2105259999999998	100.0	2.4210529999999997	138.0	2.315789	119.0	2.439782	116.0	48.2863295540046	2.507491	87.0	3.093311	102.0	2.593311
130.0	2.216488	70.0	2.669054	93.0	2.727273	121.0	2.371832	100.0	52.11219920159721	2.626934	113.0	2.8600470000000002	73.0	2.903635
119.0	2.340447	141.0	2.097318	125.0	2.4705880000000002	124.0	2.347318	122.0	46.899390547610295	2.464191	86.0	3.097318	126.0	2.409818
143.0	2.058025	149.0	2.0	101.0	2.666667	138.0	2.222222	146.0	40.0092184999085	2.2490810000000003	151.0	2.458025	154.0	2.0
101.0	2.428571	121.0	2.285714	141.0	2.285714	101.0	2.571429	127.0	45.6909598803068	2.4264639999999997	136.0	2.714286	139.0	2.285714
118.0	2.347222	139.0	2.111111	153.0	2.111111	143.0	2.199074	136.0	43.390242675889	2.354636	112.0	2.861111	110.0	2.527778
28.0	3.360818	42.0	3.166275	62.0	2.970246	40.0	3.2271330000000003	44.0	70.51934619759301	3.201602	54.0	3.5040769999999997	61.0	3.027133
63.0	2.75	88.0	2.535714	76.0	2.869048	87.0	2.683148	77.0	57.5740803201042	2.797453	68.0	3.239358	93.0	2.683148
99.0	2.457584	105.0	2.395066	128.0	2.4291169999999997	133.0	2.270294	124.0	46.7373461034221	2.459132	131.0	2.742693	117.0	2.470294
17.0	3.7242010000000003	14.0	3.971997	14.0	3.579754	13.0	3.8089169999999997	15.0	90.54383063584909	3.8267629999999997	18.0	4.061154	13.0	3.8714459999999997
67.0	2.695652	124.0	2.242481	85.0	2.787936	112.0	2.469754	103.0	51.487371968393205	2.607427	121.0	2.787936	101.0	2.606118
50.0	2.947368	55.0	2.922822	61.0	2.9783779999999997	56.0	3.0	55.0	65.7578532618531	3.0529490000000004	62.0	3.368421	59.0	3.105263
127.0	2.25	151.0	1.9980470000000001	142.0	2.2671740000000002	148.0	2.144756	144.0	40.6664930590589	2.2696009999999998	138.0	2.6261669999999997	135.0	2.315823
48.0	2.970238	40.0	3.179665	32.0	3.4018870000000003	37.0	3.33491	33.0	78.93822612102629	3.464438	20.0	4.059130000000001	15.0	3.823237
55.0	2.869565	56.0	2.918715	74.0	2.8739310000000002	41.0	3.209638	53.0	66.6821696338513	3.0818060000000003	50.0	3.5290220000000003	58.0	3.1079689999999998
65.0	2.717276	58.0	2.877227	44.0	3.1982779999999997	52.0	3.0293189999999997	54.0	66.6287100218034	3.0801369999999997	51.0	3.5108330000000003	57.0	3.109802
12.0	3.8	16.0	3.84	27.0	3.44	9.0	3.9434669999999996	11.0	91.86513827910021	3.868014	16.0	4.125285	3.0	4.125285
80.5	2.72586955	80.5	2.766284775	80.5	2.8643239874999997	80.5	2.85384496875	80.5	60.675511766079445	2.8942791624999997	80.5	3.2530747937499997	80.5	2.89916175
149.0	1.980646	131.0	2.184437	139.0	2.3088900000000003	147.0	2.1451759999999997	141.0	41.5710143200652	2.2978400000000003	116.0	2.8512419999999996	136.0	2.311813
22.0	3.538461	33.0	3.3422089999999995	49.0	3.1538459999999997	34.0	3.461539	37.0	76.61358181642879	3.391863	53.0	3.5088760000000003	35.0	3.384615
43.0	3.101191	45.0	3.112302	96.0	2.712302	36.0	3.3511910000000005	41.0	72.4041738856361	3.260446	12.0	4.17619	46.0	3.198016
29.0	3.355694	19.0	3.775923	17.0	3.538153	23.0	3.62495	20.0	86.197650659853	3.6910760000000002	22.0	4.04898	14.0	3.8353610000000002
54.0	2.8775049999999998	61.0	2.842107	86.0	2.785068	84.0	2.7157400000000003	70.0	59.0167851650698	2.842494	83.0	3.1405950000000002	89.0	2.7157400000000003
78.0	2.596212	76.0	2.5901520000000002	65.0	2.955682	60.0	2.939394	68.0	60.023517104353196	2.873924	58.0	3.459975	96.0	2.666667
14.0	3.781139	7.0	4.155425	19.0	3.518439	11.0	3.931567	10.0	93.3579074581764	3.914618	10.0	4.23948	9.0	3.9523800000000002
121.0	2.3261130000000003	106.0	2.383023	100.0	2.676066	83.0	2.716356	88.0	54.4339927539644	2.69942	69.0	3.235119	81.0	2.832671
151.0	1.957639	102.0	2.402778	50.0	3.152778	90.0	2.652778	74.0	58.0425646135805	2.812079	45.0	3.579861	60.0	3.027778
145.0	2.031776	147.0	2.0459709999999998	127.0	2.433333	151.0	2.131777	149.0	38.7361494281039	2.209336	155.0	2.361905	145.0	2.199817
71.0	2.666667	79.0	2.583333	78.0	2.833333	89.0	2.666667	83.0	55.778875157231795	2.741407	129.0	2.75	71.0	2.916667
24.0	3.471572	18.0	3.7910160000000004	28.0	3.437586	21.0	3.663521	21.0	85.40206657115041	3.666238	28.0	3.9958769999999997	21.0	3.689169
68.0	2.694661	43.0	3.159088	89.0	2.759088	59.0	2.9565080000000004	56.0	64.4237973108758	3.0113	60.0	3.394986	50.0	3.159088
100.0	2.4451389999999997	128.0	2.20625	120.0	2.503704	129.0	2.308951	131.0	44.5134710855248	2.389703	137.0	2.651358	146.0	2.197839
124.0	2.294444	89.0	2.527778	118.0	2.527778	67.0	2.888889	85.0	55.279128681994706	2.725805	108.0	2.888889	44.0	3.222222
