104.0	2.2230849999999998	139.0	1.8735959999999998	141.0	2.244916	141.0	2.090449	143.0	39.9158759973671	2.24316	146.0	2.6055029999999997	128.0	2.365503
151.0	1.75	149.0	1.6875	130.0	2.375	147.0	2.019345	142.0	40.050442293181796	2.2473509999999997	121.0	3.008073	106.0	2.5414060000000003
129.0	2.071429	112.0	2.144558	104.0	2.644558	103.0	2.394558	119.0	46.8476617059192	2.459047	120.0	3.012585	124.0	2.394558
21.0	3.489299	17.0	3.807725	14.0	3.4807550000000003	27.0	3.532518	24.0	84.456003467707	3.6303400000000003	33.0	3.9353010000000004	28.0	3.580622
56.0	2.6291740000000003	52.0	2.750209	43.0	3.152119	45.0	3.03062	48.0	67.4168472764052	3.0996639999999998	43.0	3.816632	51.0	3.1500369999999998
125.0	2.1	92.0	2.3233330000000003	123.0	2.434444	79.0	2.585741	111.0	48.93727624460179	2.524127	77.0	3.401743	139.0	2.258886
14.0	3.682927	18.0	3.783343	3.0	3.7816379999999996	17.0	3.767605	18.0	91.2075968469553	3.840615	18.0	4.157593	20.0	3.8685940000000003
20.0	3.490936	21.0	3.679825	4.0	3.7763160000000005	20.0	3.698343	19.0	88.7049398770249	3.762671	23.0	4.08293	22.0	3.8316760000000003
117.0	2.14311	104.0	2.229257	55.0	3.051948	91.0	2.477633	89.0	52.64345229494779	2.639554	100.0	3.1461040000000002	91.0	2.6461040000000002
78.0	2.5935833741935483	78.0	2.637031180645161	78.0	2.845580741935484	78.0	2.7583098	78.0	59.924668312481	2.8663238322580646	78.0	3.409141483870968	78.0	2.917601838709677
9.0	3.8285980000000004	12.0	4.009625	26.0	3.3112760000000003	5.0	4.131997	9.0	94.4713512819278	3.9422629999999996	12.0	4.28817	2.0	4.220613
80.0	2.375	73.0	2.481213	103.0	2.65346	70.0	2.637277	69.0	57.39260543595179	2.787464	66.0	3.49442	60.0	3.065848
105.0	2.222222	137.0	1.888889	153.0	1.734259	146.0	2.022119	145.0	39.3533368652571	2.2256400000000003	138.0	2.772119	81.0	2.772119
90.0	2.3330830000000002	72.0	2.485443	61.0	2.9895709999999998	96.0	2.441617	79.0	55.957937998683605	2.742782	70.0	3.460752	92.0	2.643464
65.0	2.5	94.0	2.3	52.0	3.072222	55.0	2.85	63.0	58.7858851482605	2.830857	95.0	3.183333	62.0	2.9611110000000003
37.0	3.05303	30.0	3.356061	54.0	3.054545	30.0	3.356061	32.0	76.18802677840391	3.372838	39.0	3.850859	26.0	3.6287879999999997
